latitude,longitude,state
24.929044457046018,87.88677200754319,Jharkhand
28.869526800236258,75.14547535856218,Rajasthan
22.04334027244289,78.11407411002983,Madhya Pradesh
26.588508641684086,72.02016089681592,Rajasthan
15.356979091095354,77.16496596519028,Andhra Pradesh
27.67499199551804,82.0630664412729,Uttar Pradesh
21.91454031621211,78.92784907649366,Madhya Pradesh
23.25407824844939,78.30610477134906,Madhya Pradesh
27.294095224095145,96.38647175604092,Arunachal Pradesh
27.638352501195754,80.99590302903744,Uttar Pradesh
10.206194715807513,76.82277795547725,Kerala
24.241330059451627,77.75656281600004,Madhya Pradesh
25.79106569728708,92.65190463167892,Assam
19.634570847758283,79.88450382952942,Maharashtra
21.950229119414416,76.21136198888689,Madhya Pradesh
21.243303891164913,80.10720862960534,Maharashtra
25.008363011594156,79.50209766497483,Madhya Pradesh
15.796325686169098,74.01537981277215,Maharashtra
11.664703407775775,77.0601253430359,Tamilnadu
16.230213637118226,74.96110253662573,Karnataka
20.86903973100948,73.31266110519573,Gujarat
26.788070932383164,79.09521493521243,Uttar Pradesh
30.433477341427874,80.51673333772214,Uttarakhand
35.956703803082746,74.38113409828156,Ladakh
24.89794139985179,80.19759870444523,Madhya Pradesh
11.401101310464256,77.24848157242286,Tamilnadu
32.49921094019578,75.68614924119083,Jammu and Kashmir
22.490429797105946,81.90822312263481,Chhattishgarh
13.784536988943643,75.10409925854765,Karnataka
23.64413842949847,75.99451536463675,Madhya Pradesh
29.67624832831649,79.1751625882298,Uttarakhand
30.268242981520245,75.6753636188696,Punjab
24.811120366815885,75.31355043493204,Madhya Pradesh
23.863961251249748,77.19375963140828,Madhya Pradesh
15.730413795980326,75.47947409100107,Karnataka
19.346900403420904,83.95713580415031,Odisha
27.15594293237268,83.62802458906299,Uttar Pradesh
21.4742521227071,74.201091211723,Gujarat
16.924817261861563,77.61579166850333,Telengana
25.77070413636028,78.97515275298883,Uttar Pradesh
15.624773928202757,76.54627148608415,Karnataka
24.507917589557564,86.26404019131223,Jharkhand
20.539816709548035,82.42922239495601,Odisha
35.8920467039365,74.25199849345472,Ladakh
32.67152951491033,75.54579734970503,Jammu and Kashmir
22.95340323865355,73.34425551564982,Gujarat
22.78237582573638,81.19458284350912,Madhya Pradesh
24.763575707829318,83.23234388555102,Uttar Pradesh
26.62555023490728,88.7269876728169,West Bengal
15.470521515664103,74.38458464179985,Karnataka
14.4899346454892,75.82236086073226,Karnataka
18.048865543669137,79.9788735090442,Telengana
25.01389540752723,74.06689506325438,Rajasthan
23.093376088716298,80.56033120938628,Madhya Pradesh
29.380539947155967,75.256080037846,Haryana
11.464526855439132,78.62468515008095,Tamilnadu
35.082255888265934,74.41223272186562,Jammu and Kashmir
29.69833345890396,79.1014068045979,Uttarakhand
23.98661353961114,73.8606995381383,Rajasthan
25.78255292005332,77.3266961104564,Madhya Pradesh
17.770329210294307,73.09167658573597,Unknown
26.891507338595716,81.6748800577925,Uttar Pradesh
27.436989858131312,96.09364472442758,Arunachal Pradesh
29.382900005026613,78.53800943631722,Uttar Pradesh
19.158231153801154,75.87104874754914,Maharashtra
27.32519424009439,91.64328685133296,Unknown
28.48836330994442,94.19795347775289,Arunachal Pradesh
23.42965200572354,81.97164296216124,Madhya Pradesh
20.760694283190134,71.14238046338187,Gujarat
23.993934164324628,73.89738966790856,Rajasthan
19.78615506130876,79.90028154553147,Maharashtra
15.617475530061682,76.48102441287756,Karnataka
19.180822444060368,80.95836012683685,Chhattishgarh
27.988047206147314,97.17930673861338,Arunachal Pradesh
16.618068336004796,76.5696319366507,Karnataka
23.988403788989046,70.04284830050892,Gujarat
26.432734719233963,79.6058487919172,Uttar Pradesh
16.496106081686918,74.89213777491432,Karnataka
10.332309803120808,79.3478238119842,Tamilnadu
26.204530459085902,90.37594533103584,Assam
25.044509480128397,92.07100403796358,Unknown
32.59307173489378,75.59978440433315,Jammu and Kashmir
28.332835900388318,80.36277701649487,Uttar Pradesh
27.06788529367168,84.3734408611781,Bihar
20.338170172535968,84.48492303093371,Odisha
23.983330068686655,75.59853138976996,Rajasthan
27.95759882254049,82.14579012048489,Unknown
36.28127641941637,75.0283099406588,Ladakh
20.750987332838605,86.79875037109196,Odisha
17.11992615568829,79.48870238789186,Telengana
26.607185024302566,88.71220818541224,West Bengal
23.749839925499543,68.76517475771868,Gujarat
32.676613338200184,75.56991360192387,Jammu and Kashmir
21.867631135136776,71.51827770213458,Gujarat
25.045828930290668,74.18078438997054,Rajasthan
25.949042071003475,92.54377080584709,Assam
20.62720249958295,79.36562555530418,Maharashtra
18.060969932944914,82.99456488296073,Andhra Pradesh
22.50269886507732,80.11271029521777,Madhya Pradesh
21.34369121576205,82.60605336216577,Chhattishgarh
34.52326163330139,78.81841470140353,Ladakh
23.22765287444912,85.24003067668855,Jharkhand
11.58181496260866,77.14522860908528,Tamilnadu
23.808631230126537,72.63754769645948,Gujarat
24.27793520361655,94.41012744147338,Unknown
11.688431284124235,77.69894981482867,Tamilnadu
15.339528200855767,81.07424400935997,Unknown
25.667843600432946,77.9804170050038,Madhya Pradesh
28.809048296703452,73.57788046123414,Rajasthan
28.83527161095452,96.32788619500752,Arunachal Pradesh
13.959829883166407,77.90182123871546,Andhra Pradesh
21.27314609552414,72.13378593062725,Unknown
18.78990350907719,82.69614491912034,Odisha
20.069086194228674,83.23195029827548,Odisha
26.416648742600216,89.70790603562637,West Bengal
28.290603392208197,95.54443075847485,Arunachal Pradesh
27.325960046543855,79.76406232043882,Uttar Pradesh
29.461672998251913,76.5040074379649,Haryana
11.129849736197428,75.9913476525544,Kerala
31.009814384666186,77.28081657342682,Himachal Pradesh
22.658676867874135,78.14414265677078,Madhya Pradesh
22.941863606376785,68.4942683507569,Unknown
21.37106526028481,76.35702065373516,Madhya Pradesh
34.72630743407666,79.74634613957005,Ladakh
29.56905967256131,80.3061698494721,Uttarakhand
21.60456550645938,87.34920404189324,Odisha
19.209271446448867,84.4427977841242,Odisha
21.846769476330707,80.79859791794843,Madhya Pradesh
12.020457884605818,79.41086052186802,Tamilnadu
30.19068234679014,75.63007351205943,Punjab
20.128259391781654,77.39499205900756,Maharashtra
20.492002300796287,82.42317027757417,Odisha
24.037550781786763,69.43741267391079,Gujarat
17.396985432296475,74.62190540992924,Maharashtra
36.094019567443524,75.86578570610618,Ladakh
26.5644089753971,90.0853809509099,Assam
24.189295632837855,85.56669860844704,Jharkhand
30.07778348252259,80.10660113620179,Uttarakhand
21.132873186733832,84.49762810424363,Odisha
22.400068677264073,81.94049442714731,Chhattishgarh
22.271285896111976,89.17830298348963,Unknown
14.43404390856196,74.92788719306827,Karnataka
32.02779342172914,74.80136171835011,Unknown
23.525470759391283,84.57699773536842,Jharkhand
22.928687290131506,78.35957464849434,Madhya Pradesh
22.524961808244086,84.59278115553388,Jharkhand
29.56728558796334,80.2780521266186,Uttarakhand
26.428558144218016,79.61027522272616,Uttar Pradesh
20.517027400734605,82.45996688506148,Odisha
32.78365651093594,77.32651167583936,Himachal Pradesh
16.2042439078524,82.60622448706818,Unknown
29.410960042397903,78.45435502777491,Uttar Pradesh
24.845349288330226,76.56602215190378,Rajasthan
30.713986788253635,78.54975240739805,Uttarakhand
35.89612426967534,74.14153499221538,Ladakh
14.192568364086497,77.06395759015595,Karnataka
26.975887489861293,88.62185613832844,West Bengal
24.214324773971157,82.91050072534654,Uttar Pradesh
22.566343644880078,91.67954251398987,Unknown
20.27441223927366,81.00521792789186,Chhattishgarh
28.86121002095922,74.97712743304237,Rajasthan
19.362998503639602,83.9514335421245,Odisha
28.897126141379374,75.02855331829778,Rajasthan
11.892254004635177,78.04740955221496,Tamilnadu
17.68537824023724,80.23120858597213,Telengana
21.800156312787948,73.77704037612648,Gujarat
18.18406069096207,82.83601005532819,Andhra Pradesh
15.50291472435697,76.6048370825456,Karnataka
20.26242201375618,84.4264154268003,Odisha
22.992746292420122,84.58776719589332,Jharkhand
27.929866121962903,71.60520392374156,Unknown
35.87888857306865,74.41465176249994,Ladakh
19.28675428817553,82.24539717270727,Odisha
21.66893669106051,69.95474963564698,Gujarat
28.025692958020613,92.8099308735018,Arunachal Pradesh
27.11057445688499,84.61793841757571,Bihar
27.073601563976524,72.57221078267912,Rajasthan
36.1934895407793,75.15343932138148,Ladakh
19.200522259308542,84.47381702476741,Odisha
15.647977459502044,80.08499376519103,Andhra Pradesh
29.397411936214098,95.18364432395174,Unknown
20.730538886219648,70.3330941981776,Unknown
25.56873531404824,94.89704053462265,Nagaland
28.795324398537844,73.63004836308028,Rajasthan
35.91113124724836,74.20845290995521,Ladakh
25.505698734090572,72.00801388082664,Rajasthan
20.7669227749592,82.43737079239236,Odisha
35.825928712803545,77.15819417252442,Unknown
21.5517006142764,75.81764541897701,Madhya Pradesh
24.51602826789042,79.0488153686183,Madhya Pradesh
27.28075119825803,92.87238766010523,Arunachal Pradesh
17.757767155686594,73.51401949973706,Maharashtra
22.918133709430833,78.35641929543272,Madhya Pradesh
19.187912720659767,79.17821431565608,Telengana
26.45456121334246,94.79393968230943,Nagaland
17.469384450733287,73.5336289875122,Maharashtra
21.33456518718947,84.01952033801717,Odisha
22.997809909735054,83.55901181730951,Chhattishgarh
26.917292183191023,81.84702790683968,Uttar Pradesh
33.76343009062032,77.92453902020407,Ladakh
22.87304609699453,85.86394066254252,Jharkhand
27.58267291670643,76.06437710604496,Rajasthan
28.547197047118743,75.64822891351105,Haryana
36.24463894569158,75.94146664489017,Ladakh
24.542795122866835,78.93778763054797,Uttar Pradesh
21.796772822287608,79.30519279601867,Madhya Pradesh
16.15247923100381,80.9555736430093,Andhra Pradesh
24.87726664631373,76.52988057251514,Rajasthan
21.06606516155736,85.86902117075624,Odisha
22.6728149885256,79.14244255619542,Madhya Pradesh
29.506952567449957,76.09233416162897,Haryana
22.87585876870338,77.62794343796213,Madhya Pradesh
21.872705865737913,86.40573921605755,Odisha
18.71468575713905,82.70105145034995,Odisha
19.19033642735141,84.43395062666968,Odisha
10.30603445848432,76.76096573933955,Kerala
24.556700874806722,71.55592375462356,Gujarat
13.328985201984125,76.63101063636896,Karnataka
31.524682831600614,77.6643493102556,Himachal Pradesh
24.387358640197874,88.0311063557856,West Bengal
22.97032372205149,75.11525375010297,Madhya Pradesh
26.166468464129252,80.53032445774897,Uttar Pradesh
26.545962940892707,90.00687835262397,Assam
10.260761961377497,76.78417027610612,Kerala
22.66140063329334,73.94331864102105,Gujarat
24.495046383533577,87.08870250434484,Jharkhand
25.555310464311447,76.3615640198941,Rajasthan
21.96174652511877,74.90246421208076,Madhya Pradesh
23.789233494203415,81.32069429103285,Madhya Pradesh
23.65986473977864,77.92486605890645,Madhya Pradesh
27.514984921322196,82.29017960897363,Uttar Pradesh
17.474071226615962,81.05385257585021,Telengana
15.860819116918492,74.61293323622658,Karnataka
23.399670380137366,88.77042867998716,Unknown
15.622316881652495,75.83303335047913,Karnataka
27.115973493383592,70.12198002048467,Rajasthan
21.356568483578513,80.59292955260116,Madhya Pradesh
13.862763410547359,79.86594818594494,Andhra Pradesh
15.834897881992475,74.59555597773397,Karnataka
16.275698296961707,78.29260111516123,Telengana
21.80087261459886,79.43611760676959,Madhya Pradesh
22.795540018396707,79.20040351133503,Madhya Pradesh
22.437504286998205,76.53526150000198,Madhya Pradesh
14.188764589307823,77.04108864833688,Karnataka
23.70371776714734,92.01061976406709,Tripura
18.26131520517214,79.15093320343658,Telengana
25.727897778492434,75.1164430681747,Rajasthan
27.104652085635962,92.72833281587009,Arunachal Pradesh
36.25745357498579,75.0909587674305,Ladakh
9.826681043367884,77.43103951969988,Tamilnadu
27.628671818611622,76.14842605255672,Rajasthan
25.539951902774817,72.0946853164678,Rajasthan
12.363643234736927,78.55188956729035,Tamilnadu
24.000933514036888,70.18215110127358,Gujarat
26.617061704843422,86.23232314134475,Unknown
18.976406678185526,78.70200413445855,Telengana
27.261137258403267,73.41418713305984,Rajasthan
25.66963182921336,88.31399863612023,West Bengal
15.178015781528387,77.12601603601433,Karnataka
35.035572003810955,77.76046636516276,Ladakh
26.874251436014106,94.65455084374662,Assam
36.31521639548936,76.06414893950841,Ladakh
24.95646800620733,78.60257486199589,Uttar Pradesh
25.99756671977366,80.87338235238258,Uttar Pradesh
12.375383411314772,76.69244162425184,Karnataka
23.099763197388484,73.545654314682,Gujarat
35.09975830374157,74.37422968381634,Jammu and Kashmir
19.539576497867273,78.29068166417255,Maharashtra
23.474858833411872,83.21685518049526,Chhattishgarh
15.125870222052555,78.36924700825602,Andhra Pradesh
26.921098988865936,82.416265387762,Uttar Pradesh
12.87200838864338,75.48433023545385,Karnataka
22.66126929445636,86.48087825931725,Jharkhand
34.57084064244532,74.1449793562233,Jammu and Kashmir
25.690597548790265,76.4159608235941,Rajasthan
24.939402039789968,81.32659239600252,Madhya Pradesh
26.150596670829657,83.3753244456766,Uttar Pradesh
24.006500260127325,70.14357740920946,Gujarat
16.99427833154502,77.96674317460747,Telengana
15.659151363632759,77.97231329018086,Andhra Pradesh
26.913857167454637,90.26345922851942,Unknown
32.72592197879726,75.11373739332885,Jammu and Kashmir
16.70749290890913,80.04287992670834,Andhra Pradesh
28.829161324138738,74.468026570255,Rajasthan
25.884532475474145,81.08552304181649,Uttar Pradesh
22.45296994020191,76.54161023388133,Madhya Pradesh
25.010545256885507,78.01974816243455,Madhya Pradesh
22.851658072541795,81.04319719859359,Madhya Pradesh
34.05926981061782,76.9962558252937,Ladakh
17.06580445186529,81.55416379816415,Andhra Pradesh
22.17819292846093,81.00644337233189,Madhya Pradesh
35.681369106433976,78.25391167611451,Unknown
27.670023346285234,75.36601828070434,Rajasthan
35.14436097277979,74.4508836578093,Ladakh
28.32116290867708,95.53510445129359,Arunachal Pradesh
27.593927644736823,96.15246035338532,Arunachal Pradesh
16.68897110199879,73.29935614403348,Unknown
24.344323954813433,71.0070399171284,Gujarat
20.557126157963182,82.44787405862462,Odisha
20.204509669038202,86.12602985890771,Odisha
16.913581729507342,73.74162132410356,Maharashtra
25.938197524263956,92.61846112158491,Assam
14.658616144718167,76.48419877981723,Karnataka
17.972624359101303,73.83627478574817,Maharashtra
30.51953862980679,80.34846051702061,Uttarakhand
12.267779017625614,78.67737450753248,Tamilnadu
24.448469590745674,79.84327888984535,Madhya Pradesh
25.846236091208425,92.69947545316063,Assam
20.52796388466001,76.2358366527069,Maharashtra
25.022381916993595,81.2149837839579,Uttar Pradesh
20.548763915242574,75.26303056096549,Maharashtra
22.060408259457745,77.6912539476898,Madhya Pradesh
23.121840245585986,91.61603045715492,Tripura
27.34245822506597,76.831262898555,Rajasthan
18.10127378081893,82.07433881887209,Odisha
20.91537001090336,73.31232360886042,Gujarat
23.06219422821988,82.4827312505513,Chhattishgarh
26.888553225062424,93.22888836651691,Assam
19.22684458283672,81.04413458278123,Chhattishgarh
24.36801950160202,92.31517645704662,Assam
24.081771557899003,84.08593010986624,Jharkhand
30.31785471174112,74.75721909907998,Punjab
20.92686822093154,73.93654447162044,Maharashtra
30.45744364828039,77.807759584025,Uttarakhand
32.64505160537527,75.48882416552988,Jammu and Kashmir
24.250497510272794,82.85773246030112,Uttar Pradesh
24.252453448645042,73.08218010434621,Gujarat
24.651832625327188,74.53657350199637,Rajasthan
25.6562736591938,89.76957945045433,Unknown
22.067278290930517,77.17761875033557,Madhya Pradesh
19.762102879062837,81.4861654168044,Chhattishgarh
33.554985253346445,74.42431128789394,Jammu and Kashmir
17.987029198621713,83.0046964278772,Andhra Pradesh
18.281123122386134,78.23829272599414,Telengana
27.545801053672562,82.16064376201393,Uttar Pradesh
21.78268824746968,78.54243491643228,Madhya Pradesh
22.00928310171537,76.93972661517091,Madhya Pradesh
25.020153197959928,77.5773037765639,Madhya Pradesh
22.254809944162275,78.96752343442313,Madhya Pradesh
33.78542429432065,74.89528267034302,Jammu and Kashmir
23.45196950502259,93.47508766499959,Unknown
32.616060072560174,80.00001218796115,Unknown
27.795989414533494,95.1218530230799,Assam
21.47300036256081,89.1689462541035,Unknown
23.270831022255493,79.23227362302077,Madhya Pradesh
25.17194048155835,90.25329250792856,Unknown
28.296649019904237,75.45093711213667,Rajasthan
20.885421725175803,73.31106631617467,Gujarat
21.323957050356512,84.01000959621888,Odisha
27.06014640527735,81.00196845613391,Uttar Pradesh
27.513249228076575,78.89801154837096,Uttar Pradesh
25.007659843666943,70.83127657917089,Unknown
24.136796468800924,83.96824941586783,Jharkhand
26.43408043716363,89.85106912898118,West Bengal
34.947193090108726,77.24694144830119,Ladakh
21.836767518745347,80.25988721822796,Madhya Pradesh
24.370977656330297,76.88273726919942,Madhya Pradesh
25.712193694784673,79.78919296305139,Uttar Pradesh
21.902715779688975,86.42054722427929,Odisha
29.60471917709998,74.50260901164393,Rajasthan
28.978008638386314,72.65445863959303,Unknown
23.260635087310902,88.67543154249688,West Bengal
25.159584527894822,88.441131128895,West Bengal
17.54013769251287,80.8249036182242,Telengana
22.601027200830117,87.56016301880663,West Bengal
27.630387305882323,72.28717136016621,Rajasthan
14.685103146941941,80.00382351981534,Andhra Pradesh
27.223709731059103,76.80547247437426,Rajasthan
