state,longitude,latitude,method,index_right,dtname,stname
UttarPradeshMadhyaPradeshRajasthan,71.45,24.85,constrained,172,Jalor,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.85,24.85,constrained,328,Sirohi,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.25,24.85,constrained,91,Chittaurgarh,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.65,24.85,constrained,91,Chittaurgarh,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.05,24.85,constrained,259,Neemuch,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,75.55,24.85,constrained,91,Chittaurgarh,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,78.25,24.85,constrained,225,Lalitpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.65,24.85,constrained,225,Lalitpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.05,24.85,constrained,349,Tikamgarh,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.15,24.85,constrained,349,Tikamgarh,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.25,24.85,constrained,349,Tikamgarh,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.65,24.85,constrained,84,Chhatarpur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.95,24.85,constrained,405,Prayagraj,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,70.95,24.95,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.75,24.95,constrained,290,Rajsamand,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.85,24.95,constrained,259,Neemuch,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,75.15,24.95,constrained,259,Neemuch,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,75.25,24.95,constrained,259,Neemuch,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.05,24.95,constrained,149,Guna,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.15,24.95,constrained,149,Guna,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.15,24.95,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.25,24.95,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.65,24.95,constrained,349,Tikamgarh,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.05,24.95,constrained,349,Tikamgarh,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.15,24.95,constrained,349,Tikamgarh,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.45,24.95,constrained,84,Chhatarpur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.05,24.95,constrained,84,Chhatarpur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.85,24.95,constrained,90,Chitrakoot,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.05,24.95,constrained,90,Chitrakoot,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.25,24.95,constrained,244,Mirzapur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,71.45,25.05,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.55,25.05,constrained,172,Jalor,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.85,25.05,constrained,290,Rajsamand,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.15,25.05,constrained,219,Kota,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.25,25.05,constrained,149,Guna,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.45,25.05,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.65,25.05,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.35,25.05,constrained,225,Lalitpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.75,25.05,constrained,349,Tikamgarh,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.55,25.05,constrained,307,Satna,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.95,25.05,constrained,90,Chitrakoot,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.45,25.05,constrained,297,Rewa,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,70.95,25.15,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.85,25.15,constrained,219,Kota,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.45,25.15,constrained,47,Baran,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.35,25.15,constrained,47,Baran,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,78.25,25.15,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.45,25.15,constrained,43,Banda,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.55,25.15,constrained,43,Banda,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.85,25.15,constrained,307,Satna,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.35,25.15,constrained,297,Rewa,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.55,25.15,constrained,297,Rewa,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.35,25.15,constrained,244,Mirzapur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,71.35,25.25,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.75,25.25,constrained,47,Baran,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.55,25.25,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.95,25.25,constrained,179,Jhansi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.95,25.25,constrained,84,Chhatarpur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.05,25.25,constrained,84,Chhatarpur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.15,25.25,constrained,84,Chhatarpur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.65,25.25,constrained,43,Banda,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.65,25.25,constrained,405,Prayagraj,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.15,25.25,constrained,405,Prayagraj,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.45,25.25,constrained,58,Bhadohi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.95,25.25,constrained,363,Varanasi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,71.25,25.35,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.45,25.35,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.75,25.35,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.05,25.35,constrained,172,Jalor,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.65,25.35,constrained,172,Jalor,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.65,25.35,constrained,61,Bhilwara,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.05,25.35,constrained,61,Bhilwara,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.55,25.35,constrained,74,Bundi,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.75,25.35,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.15,25.35,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.15,25.35,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.35,25.35,constrained,179,Jhansi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.75,25.35,constrained,232,Mahoba,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.75,25.35,constrained,405,Prayagraj,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.95,25.35,constrained,363,Varanasi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.15,25.35,constrained,363,Varanasi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,72.05,25.45,constrained,172,Jalor,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.55,25.45,constrained,172,Jalor,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.65,25.45,constrained,74,Bundi,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.15,25.45,constrained,74,Bundi,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.45,25.45,constrained,219,Kota,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.75,25.45,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.65,25.45,constrained,179,Jhansi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.45,25.45,constrained,43,Banda,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.85,25.45,constrained,43,Banda,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.25,25.45,constrained,200,Kaushambi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.85,25.45,constrained,405,Prayagraj,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.95,25.45,constrained,405,Prayagraj,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.35,25.45,constrained,80,Chandauli,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,71.75,25.55,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.65,25.55,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.15,25.55,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.55,25.55,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.05,25.55,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.45,25.55,constrained,179,Jhansi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.35,25.55,constrained,43,Banda,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.45,25.55,constrained,200,Kaushambi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.75,25.55,constrained,405,Prayagraj,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.85,25.55,constrained,405,Prayagraj,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.05,25.55,constrained,405,Prayagraj,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.15,25.55,constrained,405,Prayagraj,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.95,25.55,constrained,176,Jaunpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.35,25.55,constrained,139,Ghazipur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,71.05,25.65,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.45,25.65,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.65,25.65,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.95,25.65,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.35,25.65,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.25,25.65,constrained,74,Bundi,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.95,25.65,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.55,25.65,constrained,101,Datia,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.15,25.65,constrained,179,Jhansi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.85,25.65,constrained,152,Hamirpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.95,25.65,constrained,131,Fatehpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,84.05,25.65,constrained,37,Ballia,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,70.75,25.75,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.35,25.75,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.55,25.75,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.35,25.75,constrained,271,Pali,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.95,25.75,constrained,13,Ajmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.45,25.75,constrained,219,Kota,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.55,25.75,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.35,25.75,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.55,25.75,constrained,320,Shivpuri,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.35,25.75,constrained,101,Datia,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.75,25.75,constrained,101,Datia,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.05,25.75,constrained,179,Jhansi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.35,25.75,constrained,179,Jhansi,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.75,25.75,constrained,152,Hamirpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.25,25.75,constrained,152,Hamirpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.95,25.75,constrained,131,Fatehpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.05,25.75,constrained,131,Fatehpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.25,25.75,constrained,139,Ghazipur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,84.55,25.75,constrained,37,Ballia,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,70.25,25.85,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.85,25.85,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.85,25.85,constrained,271,Pali,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.95,25.85,constrained,271,Pali,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.15,25.85,constrained,13,Ajmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.25,25.85,constrained,13,Ajmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.35,25.85,constrained,308,Sawai Madhopur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.65,25.85,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.15,25.85,constrained,150,Gwalior,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.35,25.85,constrained,150,Gwalior,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.55,25.85,constrained,101,Datia,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.05,25.85,constrained,152,Hamirpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.35,25.85,constrained,43,Banda,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.65,25.85,constrained,176,Jaunpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.05,25.85,constrained,27,Azamgarh,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.35,25.85,constrained,241,Mau,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,70.15,25.95,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.45,25.95,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.75,25.95,constrained,13,Ajmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.85,25.95,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.05,25.95,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.45,25.95,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.75,25.95,constrained,150,Gwalior,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.85,25.95,constrained,150,Gwalior,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.55,25.95,constrained,101,Datia,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.95,25.95,constrained,152,Hamirpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.95,25.95,constrained,131,Fatehpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.35,25.95,constrained,283,Rae Bareli,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.85,25.95,constrained,27,Azamgarh,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,84.25,25.95,constrained,37,Ballia,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,71.25,26.05,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.55,26.05,constrained,13,Ajmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.35,26.05,constrained,308,Sawai Madhopur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.85,26.05,constrained,196,Karauli,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.95,26.05,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.25,26.05,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.55,26.05,constrained,246,Morena,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.75,26.05,constrained,101,Datia,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.95,26.05,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.65,26.05,constrained,131,Fatehpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.35,26.05,constrained,341,Sultanpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.75,26.05,constrained,27,Azamgarh,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.85,26.05,constrained,27,Azamgarh,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.95,26.05,constrained,27,Azamgarh,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.15,26.05,constrained,27,Azamgarh,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.45,26.05,constrained,241,Mau,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,72.25,26.15,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.85,26.15,constrained,182,Jodhpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.55,26.15,constrained,13,Ajmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.75,26.15,constrained,350,Tonk,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.95,26.15,constrained,196,Karauli,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.05,26.15,constrained,317,Sheopur,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.85,26.15,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.95,26.15,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.45,26.15,constrained,131,Fatehpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.75,26.15,constrained,283,Rae Bareli,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.15,26.15,constrained,283,Rae Bareli,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.55,26.15,constrained,283,Rae Bareli,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.05,26.15,constrained,341,Sultanpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.95,26.15,constrained,27,Azamgarh,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,72.55,26.25,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.95,26.25,constrained,182,Jodhpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.05,26.25,constrained,182,Jodhpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.25,26.25,constrained,271,Pali,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.15,26.25,constrained,196,Karauli,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.65,26.25,constrained,246,Morena,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.15,26.25,constrained,150,Gwalior,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.25,26.25,constrained,150,Gwalior,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.45,26.25,constrained,150,Gwalior,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.55,26.25,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.05,26.25,constrained,341,Sultanpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.55,26.25,constrained,241,Mau,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,70.25,26.35,constrained,169,Jaisalmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,70.85,26.35,constrained,169,Jaisalmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.05,26.35,constrained,182,Jodhpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.35,26.35,constrained,246,Morena,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.85,26.35,constrained,246,Morena,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,77.95,26.35,constrained,246,Morena,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.85,26.35,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.05,26.35,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.15,26.35,constrained,171,Jalaun,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.25,26.35,constrained,171,Jalaun,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.05,26.35,constrained,194,Kanpur Dehat,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.05,26.35,constrained,283,Rae Bareli,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.35,26.35,constrained,341,Sultanpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.95,26.35,constrained,27,Azamgarh,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.95,26.35,constrained,106,Deoria,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,84.05,26.35,constrained,106,Deoria,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,84.15,26.35,constrained,106,Deoria,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,71.45,26.45,constrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.75,26.45,constrained,182,Jodhpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.65,26.45,constrained,13,Ajmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.25,26.45,constrained,196,Karauli,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,78.35,26.45,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.95,26.45,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.25,26.45,constrained,26,Auraiya,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.55,26.45,constrained,26,Auraiya,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.35,26.45,constrained,193,Kanpur Nagar,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.65,26.45,constrained,359,Unnao,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.55,26.45,constrained,19,Ambedkar Nagar,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,82.75,26.45,constrained,19,Ambedkar Nagar,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.25,26.45,constrained,147,Gorakhpur,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,74.35,26.55,constrained,251,Nagaur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.45,26.55,constrained,102,Dausa,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.05,26.55,constrained,196,Karauli,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,78.05,26.55,constrained,246,Morena,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.55,26.55,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.85,26.55,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.95,26.55,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.45,26.55,constrained,26,Auraiya,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.65,26.55,constrained,194,Kanpur Dehat,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,80.25,26.55,constrained,193,Kanpur Nagar,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.25,26.55,constrained,283,Rae Bareli,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,81.75,26.55,constrained,112,Faizabad,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,83.95,26.55,constrained,106,Deoria,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,70.15,26.65,constrained,169,Jaisalmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.85,26.65,constrained,182,Jodhpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.05,26.65,constrained,251,Nagaur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.95,26.65,constrained,168,Jaipur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.85,26.65,constrained,116,Dhaulpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.95,26.65,constrained,246,Morena,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.15,26.65,constrained,246,Morena,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.45,26.65,constrained,246,Morena,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.75,26.65,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,78.95,26.65,constrained,62,Bhind,MADHYA PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.45,26.65,constrained,26,Auraiya,UTTAR PRADESH
UttarPradeshMadhyaPradeshRajasthan,79.85,26.65,constrained,194,Kanpur Dehat,UTTAR PRADESH
